Date,Time,Ch1:Deg F
09/13/2018,14:28:59,74.688
09/13/2018,14:29:09,74.688
09/13/2018,14:29:19,74.688
09/13/2018,14:29:29,74.608
09/13/2018,14:29:39,74.568
09/13/2018,14:29:49,74.568
09/13/2018,14:29:59,74.527
09/13/2018,14:30:09,74.487
09/13/2018,14:30:19,74.447
09/13/2018,14:30:29,74.406
09/13/2018,14:30:39,74.366
09/13/2018,14:30:49,74.366
09/13/2018,14:30:59,74.325
09/13/2018,14:31:09,74.204
09/13/2018,14:31:19,74.122
09/13/2018,14:31:29,74.325
09/13/2018,14:31:39,74.163
09/13/2018,14:31:49,74.244
09/13/2018,14:31:59,74.244
09/13/2018,14:32:09,74.204
09/13/2018,14:32:19,74.163
09/13/2018,14:32:29,74.081
09/13/2018,14:32:39,74.081
09/13/2018,14:32:49,74.041
09/13/2018,14:32:59,74.041
09/13/2018,14:33:09,74.081
09/13/2018,14:33:19,73.918
09/13/2018,14:33:29,73.877
09/13/2018,14:33:39,73.877
09/13/2018,14:33:49,74.000
09/13/2018,14:33:59,73.877
09/13/2018,14:34:09,73.754
09/13/2018,14:34:19,73.713
09/13/2018,14:34:29,73.754
09/13/2018,14:34:39,73.672
09/13/2018,14:34:49,73.548
09/13/2018,14:34:59,73.672
09/13/2018,14:35:09,73.548
09/13/2018,14:35:19,73.631
09/13/2018,14:35:29,73.589
09/13/2018,14:35:39,73.631
09/13/2018,14:35:49,73.465
09/13/2018,14:35:59,73.344
09/13/2018,14:36:09,73.344
09/13/2018,14:36:19,73.265
09/13/2018,14:36:29,73.225
09/13/2018,14:36:39,73.186
09/13/2018,14:36:49,73.265
09/13/2018,14:36:59,73.106
09/13/2018,14:37:09,73.106
09/13/2018,14:37:19,73.066
09/13/2018,14:37:29,73.066
09/13/2018,14:37:39,73.186
09/13/2018,14:37:49,73.106
09/13/2018,14:37:59,73.066
09/13/2018,14:38:09,73.066
09/13/2018,14:38:19,73.027
09/13/2018,14:38:29,73.027
09/13/2018,14:38:39,73.066
09/13/2018,14:38:49,72.987
09/13/2018,14:38:59,72.987
09/13/2018,14:39:09,72.907
09/13/2018,14:39:19,72.907
09/13/2018,14:39:29,72.867
09/13/2018,14:39:39,72.827
09/13/2018,14:39:49,72.747
09/13/2018,14:39:59,72.787
09/13/2018,14:40:09,72.747
09/13/2018,14:40:19,72.827
09/13/2018,14:40:29,72.907
09/13/2018,14:40:39,72.867
09/13/2018,14:40:49,72.827
09/13/2018,14:40:59,72.827
09/13/2018,14:41:09,72.827
09/13/2018,14:41:19,72.867
09/13/2018,14:41:29,72.867
09/13/2018,14:41:39,72.827
09/13/2018,14:41:49,72.787
09/13/2018,14:41:59,72.707
09/13/2018,14:42:09,72.787
09/13/2018,14:42:19,72.707
09/13/2018,14:42:29,72.747
09/13/2018,14:42:39,72.787
09/13/2018,14:42:49,72.787
09/13/2018,14:42:59,72.626
09/13/2018,14:43:09,72.626
09/13/2018,14:43:19,72.707
09/13/2018,14:43:29,72.707
09/13/2018,14:43:39,72.747
09/13/2018,14:43:49,72.787
09/13/2018,14:43:59,72.747
09/13/2018,14:44:09,72.787
09/13/2018,14:44:19,72.747
09/13/2018,14:44:29,72.747
09/13/2018,14:44:39,72.747
09/13/2018,14:44:49,72.747
09/13/2018,14:44:59,72.787
09/13/2018,14:45:09,72.787
09/13/2018,14:45:19,72.787
09/13/2018,14:45:29,72.747
09/13/2018,14:45:39,72.747
09/13/2018,14:45:49,72.747
09/13/2018,14:45:59,72.747
09/13/2018,14:46:09,72.747
09/13/2018,14:46:19,72.666
09/13/2018,14:46:29,72.787
09/13/2018,14:46:39,72.747
09/13/2018,14:46:49,72.707
09/13/2018,14:46:59,72.666
09/13/2018,14:47:09,72.707
09/13/2018,14:47:19,72.707
09/13/2018,14:47:29,72.707
09/13/2018,14:47:39,72.707
09/13/2018,14:47:49,72.707
09/13/2018,14:47:59,72.626
09/13/2018,14:48:09,72.827
09/13/2018,14:48:19,72.626
09/13/2018,14:48:29,72.747
09/13/2018,14:48:39,72.747
09/13/2018,14:48:49,72.747
09/13/2018,14:48:59,72.747
09/13/2018,14:49:09,72.747
09/13/2018,14:49:19,72.707
09/13/2018,14:49:29,72.707
09/13/2018,14:49:39,72.707
09/13/2018,14:49:49,72.707
09/13/2018,14:49:59,72.747
09/13/2018,14:50:09,72.747
09/13/2018,14:50:19,72.787
09/13/2018,14:50:29,72.747
09/13/2018,14:50:39,72.626
09/13/2018,14:50:49,72.787
09/13/2018,14:50:59,72.787
09/13/2018,14:51:09,72.827
09/13/2018,14:51:19,72.787
09/13/2018,14:51:29,72.787
09/13/2018,14:51:39,72.867
09/13/2018,14:51:49,72.747
09/13/2018,14:51:59,72.707
09/13/2018,14:52:09,72.707
09/13/2018,14:52:19,72.707
09/13/2018,14:52:29,72.787
09/13/2018,14:52:39,72.707
09/13/2018,14:52:49,72.626
09/13/2018,14:52:59,72.707
09/13/2018,14:53:09,72.707
09/13/2018,14:53:19,72.707
09/13/2018,14:53:29,72.666
09/13/2018,14:53:39,72.707
09/13/2018,14:53:49,72.707
09/13/2018,14:53:59,72.707
09/13/2018,14:54:09,72.666
09/13/2018,14:54:19,72.626
09/13/2018,14:54:29,72.626
09/13/2018,14:54:39,72.626
09/13/2018,14:54:49,72.626
09/13/2018,14:54:59,72.626
09/13/2018,14:55:09,72.707
09/13/2018,14:55:19,72.626
09/13/2018,14:55:29,72.666
09/13/2018,14:55:39,72.707
09/13/2018,14:55:49,72.666
09/13/2018,14:55:59,72.626
09/13/2018,14:56:09,72.626
09/13/2018,14:56:19,72.626
09/13/2018,14:56:29,72.787
09/13/2018,14:56:39,72.707
09/13/2018,14:56:49,72.707
09/13/2018,14:56:59,72.586
09/13/2018,14:57:09,72.707
09/13/2018,14:57:19,72.747
09/13/2018,14:57:29,72.707
09/13/2018,14:57:39,72.707
09/13/2018,14:57:49,72.666
09/13/2018,14:57:59,72.787
09/13/2018,14:58:09,72.747
09/13/2018,14:58:19,72.747
09/13/2018,14:58:29,72.827
09/13/2018,14:58:39,72.867
09/13/2018,14:58:49,72.787
09/13/2018,14:58:59,72.867
09/13/2018,14:59:09,72.747
09/13/2018,14:59:19,72.747
09/13/2018,14:59:29,72.747
09/13/2018,14:59:39,72.787
09/13/2018,14:59:49,72.747
09/13/2018,14:59:59,72.747
09/13/2018,15:00:09,72.827
09/13/2018,15:00:19,72.707
09/13/2018,15:00:29,72.707
09/13/2018,15:00:39,72.666
09/13/2018,15:00:49,72.707
09/13/2018,15:00:59,72.747
09/13/2018,15:01:09,72.707
09/13/2018,15:01:19,72.747
09/13/2018,15:01:29,72.707
09/13/2018,15:01:39,72.787
09/13/2018,15:01:49,72.666
09/13/2018,15:01:59,72.787
09/13/2018,15:02:09,72.666
09/13/2018,15:02:19,72.666
09/13/2018,15:02:29,72.747
09/13/2018,15:02:39,72.707
09/13/2018,15:02:49,72.747
09/13/2018,15:02:59,72.747
09/13/2018,15:03:09,72.747
09/13/2018,15:03:19,72.747
09/13/2018,15:03:29,72.707
09/13/2018,15:03:39,72.626
09/13/2018,15:03:49,72.747
09/13/2018,15:03:59,72.626
09/13/2018,15:04:09,72.707
09/13/2018,15:04:19,72.707
09/13/2018,15:04:29,72.626
09/13/2018,15:04:39,72.707
09/13/2018,15:04:49,72.827
09/13/2018,15:04:59,72.827
09/13/2018,15:05:09,72.747
09/13/2018,15:05:19,72.626
09/13/2018,15:05:29,72.787
09/13/2018,15:05:39,72.747
09/13/2018,15:05:49,72.827
09/13/2018,15:05:59,72.787
09/13/2018,15:06:09,72.787
09/13/2018,15:06:19,72.747
09/13/2018,15:06:29,72.827
09/13/2018,15:06:39,72.827
09/13/2018,15:06:49,72.867
09/13/2018,15:06:59,72.787
09/13/2018,15:07:09,72.947
09/13/2018,15:07:19,72.867
09/13/2018,15:07:29,72.867
09/13/2018,15:07:39,72.867
09/13/2018,15:07:49,72.907
09/13/2018,15:07:59,72.867
09/13/2018,15:08:09,72.867
09/13/2018,15:08:19,72.867
09/13/2018,15:08:29,72.867
09/13/2018,15:08:39,72.787
09/13/2018,15:08:49,72.907
09/13/2018,15:08:59,72.867
09/13/2018,15:09:09,72.907
09/13/2018,15:09:19,72.907
09/13/2018,15:09:29,73.027
09/13/2018,15:09:39,72.907
09/13/2018,15:09:49,72.947
09/13/2018,15:09:59,72.947
09/13/2018,15:10:09,72.987
09/13/2018,15:10:19,72.987
09/13/2018,15:10:29,72.987
09/13/2018,15:10:39,72.987
09/13/2018,15:10:49,72.987
09/13/2018,15:10:59,72.987
09/13/2018,15:11:09,73.027
09/13/2018,15:11:19,73.066
09/13/2018,15:11:29,72.987
09/13/2018,15:11:39,72.987
09/13/2018,15:11:49,72.987
09/13/2018,15:11:59,73.027
09/13/2018,15:12:09,72.987
09/13/2018,15:12:19,73.146
09/13/2018,15:12:29,73.106
09/13/2018,15:12:39,72.987
09/13/2018,15:12:49,73.066
09/13/2018,15:12:59,73.066
09/13/2018,15:13:09,73.066
09/13/2018,15:13:19,73.106
09/13/2018,15:13:29,73.066
09/13/2018,15:13:39,73.186
09/13/2018,15:13:49,73.106
09/13/2018,15:13:59,73.146
09/13/2018,15:14:09,73.066
09/13/2018,15:14:19,72.987
09/13/2018,15:14:29,72.947
09/13/2018,15:14:39,73.146
09/13/2018,15:14:49,73.106
09/13/2018,15:14:59,73.106
09/13/2018,15:15:09,73.146
09/13/2018,15:15:19,73.186
09/13/2018,15:15:29,73.265
09/13/2018,15:15:39,73.225
09/13/2018,15:15:49,73.265
09/13/2018,15:15:59,73.186
09/13/2018,15:16:09,73.225
09/13/2018,15:16:19,73.225
09/13/2018,15:16:29,73.186
09/13/2018,15:16:39,73.225
09/13/2018,15:16:49,73.146
09/13/2018,15:16:59,73.106
09/13/2018,15:17:09,73.186
09/13/2018,15:17:19,73.225
09/13/2018,15:17:29,73.225
09/13/2018,15:17:39,73.265
09/13/2018,15:17:49,73.265
09/13/2018,15:17:59,73.265
09/13/2018,15:18:09,73.225
09/13/2018,15:18:19,73.344
09/13/2018,15:18:29,73.225
09/13/2018,15:18:39,73.304
09/13/2018,15:18:49,73.265
09/13/2018,15:18:59,73.225
09/13/2018,15:19:09,73.304
09/13/2018,15:19:19,73.265
09/13/2018,15:19:29,73.344
09/13/2018,15:19:39,73.383
09/13/2018,15:19:49,73.225
09/13/2018,15:19:59,73.265
09/13/2018,15:20:09,73.344
09/13/2018,15:20:19,73.265
09/13/2018,15:20:29,73.265
09/13/2018,15:20:39,73.265
09/13/2018,15:20:49,73.265
09/13/2018,15:20:59,73.265
09/13/2018,15:21:09,73.265
09/13/2018,15:21:19,73.265
09/13/2018,15:21:29,73.265
09/13/2018,15:21:39,73.225
09/13/2018,15:21:49,73.265
09/13/2018,15:21:59,73.186
09/13/2018,15:22:09,73.265
09/13/2018,15:22:19,73.304
09/13/2018,15:22:29,73.383
09/13/2018,15:22:39,73.304
09/13/2018,15:22:49,73.225
09/13/2018,15:22:59,73.383
09/13/2018,15:23:09,73.304
09/13/2018,15:23:19,73.424
09/13/2018,15:23:29,73.383
09/13/2018,15:23:39,73.383
09/13/2018,15:23:49,73.383
09/13/2018,15:23:59,73.424
09/13/2018,15:24:09,73.424
09/13/2018,15:24:19,73.424
09/13/2018,15:24:29,73.507
09/13/2018,15:24:39,73.383
09/13/2018,15:24:49,73.465
09/13/2018,15:24:59,73.465
09/13/2018,15:25:09,73.465
09/13/2018,15:25:19,73.589
09/13/2018,15:25:29,73.424
09/13/2018,15:25:39,73.424
09/13/2018,15:25:49,73.507
09/13/2018,15:25:59,73.424
09/13/2018,15:26:09,73.383
09/13/2018,15:26:19,73.424
09/13/2018,15:26:29,73.465
09/13/2018,15:26:39,73.424
09/13/2018,15:26:49,73.344
09/13/2018,15:26:59,73.344
09/13/2018,15:27:09,73.383
09/13/2018,15:27:19,73.265
09/13/2018,15:27:29,73.424
09/13/2018,15:27:39,73.383
09/13/2018,15:27:49,73.265
09/13/2018,15:27:59,73.344
09/13/2018,15:28:09,73.344
09/13/2018,15:28:19,73.383
09/13/2018,15:28:29,73.344
09/13/2018,15:28:39,73.424
09/13/2018,15:28:49,73.465
09/13/2018,15:28:59,73.383
09/13/2018,15:29:09,73.265
09/13/2018,15:29:19,73.344
09/13/2018,15:29:29,73.383
09/13/2018,15:29:39,73.424
09/13/2018,15:29:49,73.383
09/13/2018,15:29:59,73.424
09/13/2018,15:30:09,73.424
09/13/2018,15:30:19,73.424
09/13/2018,15:30:29,73.548
09/13/2018,15:30:39,73.465
09/13/2018,15:30:49,73.465
09/13/2018,15:30:59,73.383
09/13/2018,15:31:09,73.507
09/13/2018,15:31:19,73.424
09/13/2018,15:31:29,73.507
09/13/2018,15:31:39,73.424
09/13/2018,15:31:49,73.465
09/13/2018,15:31:59,73.548
09/13/2018,15:32:09,73.424
09/13/2018,15:32:19,73.548
09/13/2018,15:32:29,73.507
09/13/2018,15:32:39,73.589
09/13/2018,15:32:49,73.713
09/13/2018,15:32:59,73.507
09/13/2018,15:33:09,73.589
09/13/2018,15:33:19,73.589
09/13/2018,15:33:29,73.631
09/13/2018,15:33:39,73.589
09/13/2018,15:33:49,73.589
09/13/2018,15:33:59,73.589
09/13/2018,15:34:09,73.589
09/13/2018,15:34:19,73.507
09/13/2018,15:34:29,73.465
09/13/2018,15:34:39,73.465
09/13/2018,15:34:49,73.465
09/13/2018,15:34:59,73.424
09/13/2018,15:35:09,73.344
09/13/2018,15:35:19,73.465
09/13/2018,15:35:29,73.424
09/13/2018,15:35:39,73.465
09/13/2018,15:35:49,73.465
09/13/2018,15:35:59,73.465
09/13/2018,15:36:09,73.589
09/13/2018,15:36:19,73.507
09/13/2018,15:36:29,73.465
09/13/2018,15:36:39,73.465
09/13/2018,15:36:49,73.465
09/13/2018,15:36:59,73.589
09/13/2018,15:37:09,73.465
09/13/2018,15:37:19,73.465
09/13/2018,15:37:29,73.424
09/13/2018,15:37:39,73.424
09/13/2018,15:37:49,73.424
09/13/2018,15:37:59,73.344
09/13/2018,15:38:09,73.265
09/13/2018,15:38:19,73.304
09/13/2018,15:38:29,73.344
09/13/2018,15:38:39,73.344
09/13/2018,15:38:49,73.344
09/13/2018,15:38:59,73.265
09/13/2018,15:39:09,73.383
09/13/2018,15:39:19,73.265
09/13/2018,15:39:29,73.304
09/13/2018,15:39:39,73.383
09/13/2018,15:39:49,73.383
09/13/2018,15:39:59,73.344
09/13/2018,15:40:09,73.344
09/13/2018,15:40:19,73.344
09/13/2018,15:40:29,73.344
09/13/2018,15:40:39,73.424
09/13/2018,15:40:49,73.225
09/13/2018,15:40:59,73.344
09/13/2018,15:41:09,73.344
09/13/2018,15:41:19,73.383
09/13/2018,15:41:29,73.344
09/13/2018,15:41:39,73.424
09/13/2018,15:41:49,73.424
09/13/2018,15:41:59,73.424
09/13/2018,15:42:09,73.507
09/13/2018,15:42:19,73.424
09/13/2018,15:42:29,73.465
09/13/2018,15:42:39,73.465
09/13/2018,15:42:49,73.424
09/13/2018,15:42:59,73.424
09/13/2018,15:43:09,73.465
09/13/2018,15:43:19,73.589
09/13/2018,15:43:29,73.548
09/13/2018,15:43:39,73.589
09/13/2018,15:43:49,73.465
09/13/2018,15:43:59,73.548
09/13/2018,15:44:09,73.589
09/13/2018,15:44:19,73.548
09/13/2018,15:44:29,73.548
09/13/2018,15:44:39,73.548
09/13/2018,15:44:49,73.548
09/13/2018,15:44:59,73.589
09/13/2018,15:45:09,73.507
09/13/2018,15:45:19,73.589
09/13/2018,15:45:29,73.631
09/13/2018,15:45:39,73.548
09/13/2018,15:45:49,73.589
09/13/2018,15:45:59,73.589
09/13/2018,15:46:09,73.589
09/13/2018,15:46:19,73.507
09/13/2018,15:46:29,73.548
09/13/2018,15:46:39,73.465
09/13/2018,15:46:49,73.507
09/13/2018,15:46:59,73.507
09/13/2018,15:47:09,73.383
09/13/2018,15:47:19,73.465
09/13/2018,15:47:29,73.383
09/13/2018,15:47:39,73.424
09/13/2018,15:47:49,73.424
09/13/2018,15:47:59,73.507
09/13/2018,15:48:09,73.465
09/13/2018,15:48:19,73.548
09/13/2018,15:48:29,73.507
09/13/2018,15:48:39,73.589
09/13/2018,15:48:49,73.548
09/13/2018,15:48:59,73.465
09/13/2018,15:49:09,73.548
09/13/2018,15:49:19,73.507
09/13/2018,15:49:29,73.589
09/13/2018,15:49:39,73.589
09/13/2018,15:49:49,73.672
09/13/2018,15:49:59,73.589
09/13/2018,15:50:09,73.631
09/13/2018,15:50:19,73.631
09/13/2018,15:50:29,73.589
09/13/2018,15:50:39,73.589
09/13/2018,15:50:49,73.589
09/13/2018,15:50:59,73.589
09/13/2018,15:51:09,73.548
09/13/2018,15:51:19,73.465
09/13/2018,15:51:29,73.548
09/13/2018,15:51:39,73.589
09/13/2018,15:51:49,73.589
09/13/2018,15:51:59,73.672
09/13/2018,15:52:09,73.631
09/13/2018,15:52:19,73.631
09/13/2018,15:52:29,73.589
09/13/2018,15:52:39,73.589
09/13/2018,15:52:49,73.672
09/13/2018,15:52:59,73.672
09/13/2018,15:53:09,73.589
09/13/2018,15:53:19,73.631
09/13/2018,15:53:29,73.589
09/13/2018,15:53:39,73.631
09/13/2018,15:53:49,73.589
09/13/2018,15:53:59,73.589
09/13/2018,15:54:09,73.589
09/13/2018,15:54:19,73.589
09/13/2018,15:54:29,73.507
09/13/2018,15:54:39,73.589
09/13/2018,15:54:49,73.631
09/13/2018,15:54:59,73.548
09/13/2018,15:55:09,73.589
09/13/2018,15:55:19,73.713
09/13/2018,15:55:29,73.631
09/13/2018,15:55:39,73.713
09/13/2018,15:55:49,73.672
09/13/2018,15:55:59,73.713
09/13/2018,15:56:09,73.589
09/13/2018,15:56:19,73.589
09/13/2018,15:56:29,73.631
09/13/2018,15:56:39,73.589
09/13/2018,15:56:49,73.713
09/13/2018,15:56:59,73.589
09/13/2018,15:57:09,73.672
09/13/2018,15:57:19,73.631
09/13/2018,15:57:29,73.713
09/13/2018,15:57:39,73.672
09/13/2018,15:57:49,73.713
09/13/2018,15:57:59,73.672
09/13/2018,15:58:09,73.589
09/13/2018,15:58:19,73.672
09/13/2018,15:58:29,73.754
09/13/2018,15:58:39,73.589
09/13/2018,15:58:49,73.713
09/13/2018,15:58:59,73.589
09/13/2018,15:59:09,73.589
09/13/2018,15:59:19,73.589
09/13/2018,15:59:29,73.589
09/13/2018,15:59:39,73.631
09/13/2018,15:59:49,73.672
09/13/2018,15:59:59,73.631
09/13/2018,16:00:09,73.631
09/13/2018,16:00:19,73.672
09/13/2018,16:00:29,73.672
09/13/2018,16:00:39,73.631
09/13/2018,16:00:49,73.754
09/13/2018,16:00:59,73.589
09/13/2018,16:01:09,73.631
09/13/2018,16:01:19,73.589
09/13/2018,16:01:29,73.713
09/13/2018,16:01:39,73.672
09/13/2018,16:01:49,73.631
09/13/2018,16:01:59,73.631
09/13/2018,16:02:09,73.672
09/13/2018,16:02:19,73.713
09/13/2018,16:02:29,73.754
09/13/2018,16:02:39,73.672
09/13/2018,16:02:49,73.713
09/13/2018,16:02:59,73.672
09/13/2018,16:03:09,73.754
09/13/2018,16:03:19,73.754
09/13/2018,16:03:29,73.713
09/13/2018,16:03:39,73.713
09/13/2018,16:03:49,73.672
09/13/2018,16:03:59,73.589
09/13/2018,16:04:09,73.672
09/13/2018,16:04:19,73.713
09/13/2018,16:04:29,73.631
09/13/2018,16:04:39,73.713
09/13/2018,16:04:49,73.713
09/13/2018,16:04:59,73.672
09/13/2018,16:05:09,73.713
09/13/2018,16:05:19,73.754
09/13/2018,16:05:29,73.795
09/13/2018,16:05:39,73.754
09/13/2018,16:05:49,73.672
09/13/2018,16:05:59,73.713
09/13/2018,16:06:09,73.754
09/13/2018,16:06:19,73.713
09/13/2018,16:06:29,73.589
09/13/2018,16:06:39,73.589
09/13/2018,16:06:49,73.589
09/13/2018,16:06:59,73.589
09/13/2018,16:07:09,73.672
09/13/2018,16:07:19,73.589
09/13/2018,16:07:29,73.713
09/13/2018,16:07:39,73.754
09/13/2018,16:07:49,73.713
09/13/2018,16:07:59,73.713
09/13/2018,16:08:09,73.754
09/13/2018,16:08:19,73.754
09/13/2018,16:08:29,73.836
09/13/2018,16:08:39,73.754
09/13/2018,16:08:49,73.795
09/13/2018,16:08:59,73.836
09/13/2018,16:09:09,73.836
09/13/2018,16:09:19,73.877
09/13/2018,16:09:29,73.877
09/13/2018,16:09:39,73.918
09/13/2018,16:09:49,73.918
09/13/2018,16:09:59,73.918
09/13/2018,16:10:09,73.918
09/13/2018,16:10:19,74.000
09/13/2018,16:10:29,74.000
09/13/2018,16:10:39,74.000
09/13/2018,16:10:49,73.959
09/13/2018,16:10:59,73.918
09/13/2018,16:11:09,74.000
09/13/2018,16:11:19,73.959
09/13/2018,16:11:29,74.000
09/13/2018,16:11:39,73.959
09/13/2018,16:11:49,74.000
09/13/2018,16:11:59,74.041
09/13/2018,16:12:09,74.122
09/13/2018,16:12:19,74.081
09/13/2018,16:12:29,74.041
09/13/2018,16:12:39,74.000
09/13/2018,16:12:49,73.959
09/13/2018,16:12:59,74.041
09/13/2018,16:13:09,74.041
09/13/2018,16:13:19,74.041
09/13/2018,16:13:29,74.081
09/13/2018,16:13:39,73.918
09/13/2018,16:13:49,74.000
09/13/2018,16:13:59,73.959
09/13/2018,16:14:09,74.000
09/13/2018,16:14:19,74.000
09/13/2018,16:14:29,74.041
09/13/2018,16:14:39,74.041
09/13/2018,16:14:49,74.041
09/13/2018,16:14:59,74.081
09/13/2018,16:15:09,74.041
09/13/2018,16:15:19,74.122
09/13/2018,16:15:29,74.081
09/13/2018,16:15:39,74.041
09/13/2018,16:15:49,74.122
09/13/2018,16:15:59,74.041
09/13/2018,16:16:09,74.041
09/13/2018,16:16:19,74.041
09/13/2018,16:16:29,74.041
09/13/2018,16:16:39,74.041
09/13/2018,16:16:49,74.000
09/13/2018,16:16:59,73.959
09/13/2018,16:17:09,73.959
09/13/2018,16:17:19,73.918
09/13/2018,16:17:29,73.918
09/13/2018,16:17:39,73.959
09/13/2018,16:17:49,73.918
09/13/2018,16:17:59,73.959
09/13/2018,16:18:09,73.959
09/13/2018,16:18:19,73.918
09/13/2018,16:18:29,73.918
09/13/2018,16:18:39,73.918
09/13/2018,16:18:49,73.918
09/13/2018,16:18:59,73.918
09/13/2018,16:19:09,73.918
09/13/2018,16:19:19,73.918
09/13/2018,16:19:29,73.918
09/13/2018,16:19:39,73.918
09/13/2018,16:19:49,73.918
09/13/2018,16:19:59,73.918
09/13/2018,16:20:09,73.918
09/13/2018,16:20:19,73.918
09/13/2018,16:20:29,73.918
09/13/2018,16:20:39,73.877
09/13/2018,16:20:49,73.877
09/13/2018,16:20:59,73.918
09/13/2018,16:21:09,73.918
09/13/2018,16:21:19,73.918
09/13/2018,16:21:29,73.918
09/13/2018,16:21:39,73.918
09/13/2018,16:21:49,73.918
09/13/2018,16:21:59,73.918
09/13/2018,16:22:09,73.918
09/13/2018,16:22:19,73.877
09/13/2018,16:22:29,73.877
09/13/2018,16:22:39,73.918
09/13/2018,16:22:49,73.918
09/13/2018,16:22:59,73.918
09/13/2018,16:23:09,73.918
09/13/2018,16:23:19,73.918
09/13/2018,16:23:29,73.918
09/13/2018,16:23:39,73.918
09/13/2018,16:23:49,73.918
09/13/2018,16:23:59,73.918
09/13/2018,16:24:09,73.918
09/13/2018,16:24:19,73.918
09/13/2018,16:24:29,73.918
09/13/2018,16:24:39,73.918
09/13/2018,16:24:49,73.918
09/13/2018,16:24:59,73.918
09/13/2018,16:25:09,73.918
09/13/2018,16:25:19,73.918
09/13/2018,16:25:29,73.918
09/13/2018,16:25:39,73.918
09/13/2018,16:25:49,73.918
09/13/2018,16:25:59,74.000
09/13/2018,16:26:09,74.000
09/13/2018,16:26:19,74.000
09/13/2018,16:26:29,74.000
09/13/2018,16:26:39,74.000
09/13/2018,16:26:49,74.081
09/13/2018,16:26:59,74.041
09/13/2018,16:27:09,74.000
09/13/2018,16:27:19,74.000
09/13/2018,16:27:29,74.000
09/13/2018,16:27:39,74.000
09/13/2018,16:27:49,73.959
09/13/2018,16:27:59,73.959
09/13/2018,16:28:09,74.000
09/13/2018,16:28:19,74.000
09/13/2018,16:28:29,74.041
09/13/2018,16:28:39,74.000
09/13/2018,16:28:49,74.041
09/13/2018,16:28:59,74.041
09/13/2018,16:29:09,74.081
09/13/2018,16:29:19,74.081
09/13/2018,16:29:29,74.122
09/13/2018,16:29:39,74.081
09/13/2018,16:29:49,74.081
09/13/2018,16:29:59,74.041
09/13/2018,16:30:09,74.081
09/13/2018,16:30:19,74.122
09/13/2018,16:30:29,74.163
09/13/2018,16:30:39,74.163
09/13/2018,16:30:49,74.122
09/13/2018,16:30:59,74.122
09/13/2018,16:31:09,74.163
09/13/2018,16:31:19,74.163
09/13/2018,16:31:29,74.122
09/13/2018,16:31:39,74.122
09/13/2018,16:31:49,74.081
09/13/2018,16:31:59,74.204
09/13/2018,16:32:09,74.204
09/13/2018,16:32:19,74.244
09/13/2018,16:32:29,74.244
09/13/2018,16:32:39,74.244
09/13/2018,16:32:49,74.244
09/13/2018,16:32:59,74.244
09/13/2018,16:33:09,74.244
09/13/2018,16:33:19,74.244
09/13/2018,16:33:29,74.244
09/13/2018,16:33:39,74.244
09/13/2018,16:33:49,74.285
09/13/2018,16:33:59,74.325
09/13/2018,16:34:09,74.285
09/13/2018,16:34:19,74.285
09/13/2018,16:34:29,74.285
09/13/2018,16:34:39,74.244
09/13/2018,16:34:49,74.244
09/13/2018,16:34:59,74.244
09/13/2018,16:35:09,74.244
09/13/2018,16:35:19,74.244
09/13/2018,16:35:29,74.244
09/13/2018,16:35:39,74.204
09/13/2018,16:35:49,74.204
09/13/2018,16:35:59,74.204
09/13/2018,16:36:09,74.204
09/13/2018,16:36:19,74.204
09/13/2018,16:36:29,74.204
09/13/2018,16:36:39,74.244
09/13/2018,16:36:49,74.244
09/13/2018,16:36:59,74.244
09/13/2018,16:37:09,74.325
09/13/2018,16:37:19,74.325
09/13/2018,16:37:29,74.325
09/13/2018,16:37:39,74.325
09/13/2018,16:37:49,74.244
09/13/2018,16:37:59,74.244
09/13/2018,16:38:09,74.244
09/13/2018,16:38:19,74.244
09/13/2018,16:38:29,74.285
09/13/2018,16:38:39,74.325
09/13/2018,16:38:49,74.325
09/13/2018,16:38:59,74.285
09/13/2018,16:39:09,74.285
09/13/2018,16:39:19,74.325
09/13/2018,16:39:29,74.325
09/13/2018,16:39:39,74.285
09/13/2018,16:39:49,74.285
09/13/2018,16:39:59,74.244
09/13/2018,16:40:09,74.244
09/13/2018,16:40:19,74.244
09/13/2018,16:40:29,74.244
09/13/2018,16:40:39,74.244
09/13/2018,16:40:49,74.244
09/13/2018,16:40:59,74.244
09/13/2018,16:41:09,74.244
09/13/2018,16:41:19,74.244
09/13/2018,16:41:29,74.244
09/13/2018,16:41:39,74.244
09/13/2018,16:41:49,74.244
09/13/2018,16:41:59,74.244
09/13/2018,16:42:09,74.244
09/13/2018,16:42:19,74.244
09/13/2018,16:42:29,74.244
09/13/2018,16:42:39,74.204
09/13/2018,16:42:49,74.204
09/13/2018,16:42:59,74.204
09/13/2018,16:43:09,74.244
09/13/2018,16:43:19,74.244
09/13/2018,16:43:29,74.244
09/13/2018,16:43:39,74.244
09/13/2018,16:43:49,74.244
09/13/2018,16:43:59,74.204
09/13/2018,16:44:09,74.204
09/13/2018,16:44:19,74.204
09/13/2018,16:44:29,74.204
09/13/2018,16:44:39,74.204
09/13/2018,16:44:49,74.204
09/13/2018,16:44:59,74.204
09/13/2018,16:45:09,74.204
09/13/2018,16:45:19,74.204
09/13/2018,16:45:29,74.163
09/13/2018,16:45:39,74.163
09/13/2018,16:45:49,74.204
